TempOut;OutHum;SolarRad
31.4;51;712
31.4;52;669
31.3;52;504
31.1;49;264
31;49;329
30.9;48;471
30.5;50;220
30.4;50;120
30;52;56
29.8;52;49
29.5;53;42
29;56;37
28.6;58;30
28.2;59;21
27.7;59;11
27.2;61;2
26.9;62;0
26.6;62;0
26.3;62;0
26.2;62;0
25.8;63;0
25.8;63;0
25.7;63;0
25.3;65;0
25.1;66;0
25.2;66;0
24.1;70;0
23.3;73;0
23;75;0
22.8;76;0
22.3;78;0
21.7;80;0
21.5;81;0
21.4;82;0
21.5;82;0
21.4;82;0
21.4;82;0
21.1;84;0
20.8;84;0
20.9;84;0
20.5;86;0
20.8;85;0
20.3;87;0
20.4;87;0
20.3;87;0
20.3;88;0
20.4;88;0
20.5;89;0
20.3;89;0
20.3;90;0
20.3;90;0
20.6;91;0
20.4;91;0
20.8;92;0
21.1;91;0
21.2;90;0
21.2;90;0
21.1;91;0
20.8;92;0
21.1;90;0
22.6;85;0
21.8;86;0
21.9;87;0
20.9;90;0
21;90;0
21.1;89;4
21.4;89;14
23.1;83;22
24.2;78;29
24.5;76;36
25;75;79
25.4;73;281
26.5;70;339
26.8;68;399
27.5;66;452
27.9;65;504
28.4;61;533
28.8;61;601
29.6;56;646
29.8;55;686
30.3;54;724
30.8;51;758
31.7;47;788
31.8;48;812
32.2;47;833
32.4;45;850
32.4;46;864
32.7;47;868
33.1;46;870
33.3;47;868
33.2;44;863
32.9;46;849
33.8;46;829
34;44;805
33.3;46;786
33.5;46;757
34.1;44;717
33.3;45;681
33.4;46;528
33.1;46;174
32.5;47;319
32.2;47;451
31.9;49;197
31.6;49;156
30.7;52;88
30.6;54;49
30.6;56;40
30.3;58;36
29.9;61;31
28.4;66;19
28;69;6
27.7;70;0
27.3;71;0
27.1;72;0
26.9;72;0
26.6;73;0
26.7;73;0
26.4;74;0
25.8;75;0
25.8;76;0
26.2;72;0
25.9;72;0
25.7;74;0
25.2;74;0
24.6;76;0
24.1;78;0
23.7;79;0
23.8;79;0
23.1;82;0
23.2;82;0
22.9;84;0
22.9;83;0
22.7;84;0
22.6;85;0
23.1;83;0
23.7;78;0
23.9;76;0
23.8;76;0
23.3;78;0
23;79;0
22.8;80;0
22.1;83;0
21.5;85;0
21.4;86;0
21.3;87;0
21.1;88;0
21.2;88;0
21.2;87;0
20.8;88;0
20.7;89;0
20.5;90;0
20.3;91;0
20.3;90;0
20.2;91;0
20.3;91;0
20.4;89;0
22.8;81;0
21.9;84;0
21.8;84;0
21.6;85;0
20.9;88;0
21.3;86;4
21.3;86;14
21.6;86;23
23.7;79;31
24.3;77;37
24.7;76;71
25.1;72;258
25.7;70;334
26.1;69;396
26.7;68;451
27.2;65;497
27.7;63;534
28.4;60;600
28.7;61;643
29.3;54;683
30.1;50;724
30.4;52;758
31.1;50;785
31.3;48;811
31.2;51;829
31.7;52;840
32.6;44;864
32.4;46;867
32.4;46;869
32.2;44;867
33;45;868
32.8;43;860
33.3;44;848
33.7;44;893
33.7;41;719
33.3;43;807
32.3;45;292
32.8;43;486
31.1;48;159
31.4;47;225
31.5;48;198
31.2;49;170
29.8;62;154
29.5;63;125
29.2;66;114
28.9;66;66
28.6;69;53
28.3;71;42
27.8;73;19
27.6;74;14
27.4;72;9
27.2;72;2
26.7;72;0
26.6;69;0
26.4;68;0
26.7;69;0
26.7;67;0
26.6;66;0
26.5;67;0
26.2;68;0
25.6;71;0
25.3;72;0
24.9;74;0
24.7;76;0
23.9;78;0
23.4;80;0
23.3;81;0
22.8;84;0
22.8;83;0
22.8;83;0
23.7;80;0
23.2;82;0
22.3;85;0
22.1;86;0
21.7;87;0
21.6;88;0
21.4;88;0
21.1;90;0
21.1;90;0
20.9;90;0
20.9;89;0
20.6;89;0
20.4;90;0
20.3;90;0
20.2;90;0
20.1;91;0
19.9;91;0
19.8;91;0
19.6;92;0
19.7;91;0
19.6;92;0
19.3;93;0
20.1;89;0
19.7;92;0
19.3;92;0
21.3;85;0
20.6;86;0
19.3;91;0
19.2;92;0
18.6;92;0
18.7;93;0
18.6;92;3
18.4;92;13
19.1;91;19
20.1;90;24
20.9;88;28
22.4;79;61
23.3;81;259
24.9;70;326
25.6;64;391
26.6;60;429
27.2;56;486
27.9;57;517
28.4;55;576
28.8;54;663
29.3;52;702
29.2;49;740
29.8;44;777
30.7;46;806
31.2;44;828
31.3;44;850
31.3;44;866
31.3;40;877
31.9;41;887
32.8;37;893
32.2;37;890
32.2;38;883
32.4;36;866
32.8;35;856
33.4;33;839
32.6;34;814
32.3;34;786
32.7;33;775
32.4;39;757
32.7;40;526
32.1;41;254
31.3;41;406
31.8;41;486
31.4;42;204
31.2;42;161
31.1;42;76
30.8;43;49
30.7;44;41
30.1;45;31
29.6;46;28
29.1;48;21
28.4;53;12
27.8;58;3
27.3;61;0
26.9;63;0
26.6;65;0
26.2;66;0
25.4;68;0
24.8;71;0
24.6;72;0
24.8;72;0
24.6;74;0
23.7;77;0
23.7;77;0
23.3;78;0
23.2;79;0
23.1;78;0
23.4;76;0
23.7;76;0
23.2;77;0
22.8;79;0
23.2;78;0
23.2;78;0
23.3;76;0
22.8;79;0
22.4;80;0
21.6;83;0
22.6;79;0
22.6;79;0
21.4;83;0
22.4;80;0
22.2;81;0
22.3;81;0
22.2;82;0
22.7;81;0
22.7;81;0
22.8;81;0
22.7;81;0
22.2;82;0
22.7;79;0
22.3;81;0
21.1;85;0
21.1;85;0
20.7;86;0
20.8;86;0
20.8;86;0
21.7;84;0
21.9;83;0
22;83;0
21.2;85;0
21.6;85;0
22.6;81;0
21.9;82;4
21;87;16
21.6;85;24
22.4;83;32
23.5;79;38
24.2;76;66
24.3;77;259
25.3;75;313
25.4;73;367
26.5;69;434
26.5;69;516
27.3;65;559
28.3;60;602
28.1;61;655
29.2;57;696
29.8;54;732
29.7;53;766
29.7;53;752
30.3;51;820
30.9;50;841
31.3;47;862
31.4;45;871
32;44;885
32.1;44;884
32.8;42;884
31.9;43;878
32.2;43;866
32.4;42;847
32.3;43;823
32.6;42;802
32.9;41;783
32.3;41;742
32.5;41;702
32.4;42;567
31.7;45;215
31.6;45;446
31.7;44;449
31.1;46;144
31.4;47;196
30.3;50;63
29.8;53;60
29.8;51;78
29.1;55;39
28.7;57;23
28.3;58;19
27.9;61;14
27.6;63;2
27.1;66;0
26.8;67;0
26.5;68;0
26.1;70;0
25.8;71;0
25.7;72;0
25.2;73;0
25.1;73;0
24.8;72;0
24.4;73;0
24.3;73;0
24.3;73;0
24.3;73;0
24.3;73;0
24.3;73;0
24.2;73;0
23.8;75;0
23.5;76;0
22.8;78;0
22.2;81;0
21.9;82;0
21.6;84;0
21.5;84;0
21.2;85;0
20.8;86;0
20.7;86;0
20.6;88;0
20.4;88;0
22.4;80;0
21.3;84;0
22.6;77;0
21.4;83;0
20.8;85;0
20.4;87;0
20.3;87;0
20.1;87;0
19.8;88;0
20;86;0
19.9;85;0
19.7;87;0
19.3;88;0
19.7;87;0
19.2;88;0
18.8;89;0
18.8;89;0
18.8;89;0
18.7;89;0
18.8;88;0
18.8;89;0
18.4;89;3
18.9;89;13
19.3;88;19
19.8;87;24
21.2;83;28
22.3;78;51
24;75;273
24.5;71;317
25.3;66;371
25.7;65;449
26.3;62;520
27.4;61;568
27.6;59;607
28.4;55;665
29;53;703
29.6;49;741
30.1;48;775
29.9;47;804
30.7;44;828
31.4;41;852
31.1;41;866
31.7;40;880
31.3;39;889
31.1;38;888
31.7;40;884
31.8;38;877
31.8;40;865
31.1;40;849
31.9;41;829
31.6;41;805
32;40;777
32.3;41;747
31.9;44;708
31.3;44;585
31.8;43;229
31.8;42;395
31.9;42;521
31.9;42;323
31.3;44;210
31.2;44;140
31;56;68
29;66;83
28.2;69;73
27.4;73;49
26.9;75;44
26.6;76;22
26.1;78;4
25.8;79;0
25.7;81;0
25.6;82;0
25.4;82;0
25.6;82;0
25.3;83;0
25.1;84;0
25.1;84;0
25.2;83;0
25.4;82;0
25.2;83;0
25.2;84;0
25.2;84;0
25;84;0
24.8;85;0
24.7;86;0
24.1;86;0
23.7;84;0
23.7;79;0
23.8;78;0
23.2;84;0
22.8;84;0
22.2;86;0
22.3;85;0
21.7;87;0
21.7;86;0
21.2;88;0
21.1;88;0
21.6;85;0
21.2;87;0
22.4;81;0
21.8;84;0
21.5;85;0
20.7;90;0
21.9;84;0
22.1;83;0
21.9;83;0
21.6;85;0
21;86;0
20.9;87;0
20.5;88;0
19.9;89;0
20.6;88;0
20.7;86;0
20.2;88;0
20.1;88;0
19.7;88;0
19.9;87;0
19.9;87;0
22;81;2
22.2;81;13
22.4;82;20
23;81;25
23.4;80;30
23.8;80;43
23.8;78;240
24.7;76;314
24.7;76;369
25.4;74;437
25.7;73;509
26.4;71;563
27.6;67;592
27.8;64;650
27.8;64;693
28.4;62;730
29.1;58;765
29.7;57;793
29.1;58;818
29.8;57;839
29.9;56;856
30.9;53;804
30.3;52;800
31.4;48;893
31.4;47;930
31.6;49;953
30.3;54;214
31.6;51;830
30.3;52;657
30.6;54;186
31.6;50;650
31.1;53;469
29.9;55;199
29.7;57;157
28.7;61;57
28.1;64;78
27.8;67;54
27.6;68;39
27.7;68;88
27.3;69;48
27;71;27
27;71;22
26.9;72;19
26.7;73;27
26.5;74;19
26.3;76;17
26;77;2
25.9;78;0
25.7;79;0
25.6;81;0
25.5;81;0
25.2;82;0
25.1;83;0
25.1;83;0
24.7;84;0
24.6;83;0
24.6;81;0
24.6;80;0
24.4;81;0
24.2;82;0
24;82;0
23.9;81;0
23.8;82;0
23.3;83;0
22.9;84;0
23.1;83;0
23.3;82;0
23.3;81;0
23.3;81;0
23.4;79;0
23.6;78;0
23.5;77;0
22.6;81;0
22.3;82;0
21.8;84;0
22.8;80;0
21.7;84;0
22.6;81;0
22.8;80;0
23.2;79;0
23.2;79;0
22.9;80;0
21.8;84;0
21.2;87;0
21.6;85;0
21.4;86;0
21.2;87;0
20.8;88;0
21.1;87;0
21.3;88;0
21.4;86;0
21.2;88;0
22.1;84;0
22.5;82;0
22.6;81;0
22.2;82;0
22.5;81;4
22.3;82;18
22.7;81;33
23.6;78;46
23.8;76;41
23.9;76;44
24.4;75;212
24.9;73;227
25.9;70;366
26.6;68;445
26.9;65;510
27.3;65;562
28.6;61;595
28.6;59;651
29.6;56;692
29.5;56;735
30.1;53;772
30.1;54;838
30.3;53;826
30.6;53;842
30.3;53;859
31;51;878
30.4;52;907
30.8;51;918
31.3;49;954
30.3;52;452
30.8;51;553
31.2;50;792
31.3;49;623
30.2;53;402
29.6;57;247
30.3;55;744
30.3;54;707
30.1;54;317
30.1;56;549
30.2;54;246
29.8;56;320
29.6;56;230
29.4;57;173
29.3;57;124
28.9;59;95
28.6;60;57
28.4;58;78
27.5;59;25
27;61;19
26.7;62;1
26.6;62;0
26.4;60;0
26.2;62;0
25.9;65;0
25.7;66;0
25.4;67;0
25.1;67;0
24.9;66;0
24.8;67;0
24.6;68;0
24.4;69;0
24.4;69;0
24.2;71;0
24.1;71;0
24;72;0
23.8;73;0
23.5;74;0
23.6;75;0
23.6;75;0
23.4;76;0
23.4;76;0
23.6;75;0
23.6;74;0
23.7;74;0
23.6;74;0
23.3;75;0
23.1;76;0
23.3;75;0
23.4;75;0
23.3;76;0
23.3;76;0
23.3;76;0
23.3;77;0
23.3;76;0
23.3;77;0
23.3;76;0
23.2;77;0
23.1;77;0
22.7;79;0
22.8;79;0
22.9;79;0
22.7;80;0
23.3;77;0
23.4;77;0
23.3;77;0
23.1;78;0
22.9;79;0
22.9;78;0
22.9;78;0
23.1;77;3
23.2;77;13
23.2;77;20
23.3;78;26
23.7;75;30
24.3;73;50
24.9;72;267
25.4;70;377
25.9;69;427
26.8;65;489
27.2;64;608
27.2;64;535
27.2;64;613
27.3;65;667
26.7;66;724
27.8;62;741
28.1;63;771
28;61;802
27.9;62;828
28.1;62;854
28.3;61;885
28.4;60;885
28.6;60;891
28.2;61;884
28.4;61;887
28.6;60;890
28.7;59;875
28.9;59;850
29.3;57;830
30;56;803
29.9;55;775
30.2;55;743
29.1;56;709
29.3;55;661
28.9;56;333
28.6;58;266
28.3;59;522
28.3;59;372
28.1;60;231
27.7;62;212
27.6;62;39
26.8;64;35
26.4;64;29
26.2;64;25
25.8;64;18
25.6;65;10
25.3;65;3
25.1;66;0
24.8;67;0
24.7;69;0
24.3;71;0
24.1;72;0
24;73;0
23.9;74;0
23.7;75;0
23.6;76;0
22.8;79;0
22.5;80;0
22.9;78;0
22.6;79;0
22.1;80;0
21.9;81;0
22.8;77;0
22.2;79;0
22.4;78;0
22.7;77;0
22.8;76;0
22.4;78;0
22.3;78;0
21.3;82;0
20.9;83;0
21.1;82;0
21.2;82;0
20.8;83;0
20.9;83;0
21.2;82;0
20.6;85;0
20.7;85;0
20.3;86;0
20.3;86;0
20.3;87;0
20.7;85;0
21.7;82;0
22.1;80;0
22.5;79;0
21.1;83;0
20.4;86;0
20.8;85;0
21.1;84;0
20.6;86;0
20.4;87;0
20.6;86;0
20.2;88;0
19.9;88;0
20.7;85;0
20.4;86;0
20.1;87;5
20.3;87;14
21.3;84;20
23.1;77;25
23.8;73;30
24.1;71;44
24.7;68;241
25.7;65;358
26.4;63;413
27.1;61;469
27.7;57;522
28.3;54;556
28.8;50;622
29.4;49;665
30.2;48;704
30.3;45;744
30.6;45;777
31.1;42;807
31.2;42;833
31.9;43;854
32.1;40;870
31.9;40;881
32.8;40;887
32.5;40;888
32.2;41;888
32.9;38;898
33.3;37;876
32.8;40;868
32.4;42;888
32.1;42;799
32.3;41;782
31.7;43;749
31.5;44;708
31.1;44;661
30.8;46;211
30.8;47;343
30.9;48;516
30.4;49;357
30.1;49;251
29.8;50;233
29.6;51;47
29.2;52;36
28.7;53;32
28.3;53;27
27.7;55;20
27.2;58;12
26.7;63;3
26.1;63;0
25.8;62;0
25.1;65;0
24.9;66;0
25;66;0
24.8;67;0
24.2;69;0
24.2;69;0
23.7;70;0
24.4;67;0
24.5;67;0
24.4;68;0
24.2;69;0
24.1;70;0
24.1;70;0
23.1;74;0
23.1;74;0
22.2;78;0
22.1;77;0
21.9;78;0
22.3;77;0
21.6;79;0
21.4;81;0
21.1;82;0
20.7;83;0
20.8;83;0
20.5;84;0
20.5;84;0
20.6;84;0
20.7;84;0
20.9;83;0
21.8;80;0
21.1;84;0
21.1;83;0
21.1;84;0
21.3;83;0
20.7;85;0
20.8;85;0
21.9;81;0
21.9;81;0
21.3;83;0
21.1;87;0
20.7;86;0
20.4;88;0
20.9;86;0
21.8;83;0
21.5;84;0
21.9;83;0
20.8;87;0
20.7;87;4
20.8;87;14
22.3;83;22
23.2;79;27
23.6;78;32
24;76;48
24.6;75;229
25.5;71;348
26;69;408
26.8;65;466
27.7;63;519
27.7;63;544
27.9;61;619
28.6;62;662
28.4;61;701
28.7;60;736
29.2;59;771
29.1;58;804
29.7;56;828
29.2;59;852
29.7;55;866
29.7;56;886
30.7;53;888
30.4;54;888
30.8;54;883
30.4;54;885
31.1;52;880
30.8;52;854
30.9;52;831
31.3;49;810
31.1;50;784
30.9;50;747
31.1;50;708
31.2;51;667
30.9;50;456
30.4;51;460
30.2;51;484
29.6;53;341
29.4;54;272
29.2;55;236
28.9;56;70
28.6;56;39
28.3;57;35
27.7;59;30
27.2;60;22
26.6;63;12
26.3;64;4
25.9;65;0
25.6;67;0
25.2;69;0
24.9;71;0
24.8;71;0
24.4;73;0
24.4;74;0
24.3;74;0
24;75;0
23.9;75;0
22.9;79;0
23;79;0
22.9;79;0
23.3;77;0
23.2;78;0
22.3;80;0
21.9;82;0
21.6;82;0
21.3;83;0
20.9;85;0
21.1;84;0
21;85;0
20.9;85;0
21.2;83;0
21.1;84;0
20.7;85;0
21.1;84;0
20.8;85;0
20.7;85;0
20.6;85;0
20.6;86;0
21.6;82;0
21.9;81;0
21.2;83;0
20.6;84;0
21;84;0
21.7;82;0
21.1;85;0
20.9;86;0
20.5;87;0
20.8;87;0
20.6;87;0
20.5;88;0
20.3;88;0
20.4;88;0
19.8;88;0
19.6;89;0
19.3;91;0
19.3;91;0
19.2;91;4
19.6;90;15
19.9;90;23
20.8;88;31
23.1;80;39
23.8;77;56
24.6;74;210
25.3;71;345
25.8;69;402
26.4;67;458
27.1;64;510
27.3;61;537
27.7;61;610
27.9;59;656
28.1;59;696
28.2;58;734
29.3;55;763
29.3;56;796
30.3;54;825
30.7;50;844
30.8;51;861
30.7;50;873
31.1;49;883
31.2;47;883
31.2;48;880
31.8;47;873
31.8;47;864
31.8;46;848
31.3;47;826
31.9;47;799
32.2;46;770
32.3;45;737
31.7;46;702
31.7;46;659
31.3;47;489
31.3;48;424
30.8;49;465
30.8;49;327
30.8;49;259
30.2;51;225
29.8;52;95
29.6;54;48
29;55;40
28.3;59;31
28.3;59;41
27.8;61;21
27.1;64;4
26.7;66;0
26.4;67;0
26.1;68;0
25.8;69;0
25.8;69;0
25.6;70;0
25.2;72;0
24.8;74;0
24.4;75;0
24.3;75;0
23.8;77;0
23.9;77;0
23.9;76;0
23.7;77;0
23.7;76;0
23.8;75;0
22.8;79;0
23.6;74;0
23.7;73;0
22.8;76;0
22.2;79;0
21.9;80;0
22.4;79;0
22.9;77;0
22.7;78;0
22.8;77;0
23.1;76;0
22;80;0
21.9;80;0
22.8;77;0
22.4;78;0
21.8;80;0
23.1;78;0
22.8;79;0
23.1;78;0
23.3;77;0
23.3;77;0
23.2;78;0
22.8;79;0
22.8;79;0
22.6;79;0
22.3;80;0
21.5;84;0
21.7;84;0
22.5;81;0
22.1;82;0
22.5;81;0
22.9;79;0
23;79;0
22.8;79;4
22.8;79;15
23;79;22
23.3;79;31
23.9;77;39
24.4;75;60
24.9;73;210
25.3;72;352
26.3;68;405
26.3;68;455
26.9;66;504
27.7;65;555
27.9;63;593
28.4;61;679
28.8;59;698
29.2;58;728
29.6;54;763
29.9;54;793
30.3;54;846
30.3;53;586
31.3;51;757
31.3;49;875
32.1;48;874
32.2;48;870
31.7;48;872
32.8;46;860
31.9;48;854
31.9;48;837
32.8;47;818
32.2;47;794
32.6;48;765
32.3;49;732
32.1;50;692
31.6;50;652
31.6;50;536
31.5;49;447
31.1;51;495
30.8;51;325
30.3;53;257
30.2;54;218
29.7;54;92
29.3;56;49
28.8;58;42
28.4;60;35
28.1;60;26
27.6;62;15
27;66;5
26.6;68;0
26.1;70;0
25.7;71;0
25.3;73;0
